name,year,value,lastValue
Albania,2021.100,0,0
Albania,2021.101,0,0
Albania,2021.102,0,0
Albania,2021.103,0,0
Albania,2021.104,0,0
Albania,2021.105,0,0
Albania,2021.106,0,0
Albania,2021.107,0,0
Albania,2021.108,0,0
Albania,2021.109,0,0
Albania,2021.110,0,0
Albania,2021.111,0,0
Albania,2021.112,0,0
Albania,2021.113,0,0
Albania,2021.114,0,0
Albania,2021.115,0,0
Albania,2021.116,0,0
Albania,2021.117,0,0
Albania,2021.118,0,0
Albania,2021.119,0,0
Albania,2021.120,0,0
Albania,2021.121,0,0
Albania,2021.122,0,0
Albania,2021.123,0,0
Albania,2021.124,0,0
Albania,2021.125,0,0
Albania,2021.126,0,0
Albania,2021.127,0,0
Albania,2021.128,0,0
Albania,2021.129,0,0
Albania,2021.130,0,0
Albania,2021.131,0,0
Albania,2021.132,3.48E-05,0
Albania,2021.133,3.48E-05,3.48E-05
Albania,2021.134,3.48E-05,3.48E-05
Albania,2021.135,3.48E-05,3.48E-05
Albania,2021.136,3.48E-05,3.48E-05
Albania,2021.137,3.48E-05,3.48E-05
Albania,2021.138,3.48E-05,3.48E-05
Albania,2021.139,0.015245738,3.48E-05
Albania,2021.140,0.015245738,0.015245738
Albania,2021.141,0.015245738,0.015245738
Albania,2021.142,0.015245738,0.015245738
Albania,2021.143,0.015245738,0.015245738
Albania,2021.144,0.015245738,0.015245738
Albania,2021.145,0.015245738,0.015245738
Albania,2021.146,0.015245738,0.015245738
Albania,2021.147,0.021267457,0.015245738
Albania,2021.148,0.021267457,0.021267457
Albania,2021.149,0.021267457,0.021267457
Albania,2021.150,0.021267457,0.021267457
Albania,2021.151,0.021267457,0.021267457
Albania,2021.152,0.022798992,0.021267457
Albania,2021.153,0.022798992,0.022798992
Albania,2021.154,0.022798992,0.022798992
Albania,2021.155,0.022798992,0.022798992
Albania,2021.156,0.022798992,0.022798992
Albania,2021.157,0.022798992,0.022798992
Albania,2021.158,0.022798992,0.022798992
Albania,2021.159,0.022798992,0.022798992
Albania,2021.160,0.022798992,0.022798992
Albania,2021.161,0.022798992,0.022798992
Albania,2021.162,0.022798992,0.022798992
Albania,2021.163,0.022798992,0.022798992
Albania,2021.164,0.022798992,0.022798992
Albania,2021.165,0.022798992,0.022798992
Albania,2021.166,0.022798992,0.022798992
Albania,2021.167,0.022798992,0.022798992
Albania,2021.168,0.022798992,0.022798992
Albania,2021.169,0.022798992,0.022798992
Albania,2021.170,0.022798992,0.022798992
Albania,2021.171,0.022798992,0.022798992
Albania,2021.172,0.022798992,0.022798992
Albania,2021.173,0.022798992,0.022798992
Albania,2021.174,0.022798992,0.022798992
Albania,2021.175,0.022798992,0.022798992
Albania,2021.176,0.022798992,0.022798992
Albania,2021.177,0.022798992,0.022798992
Albania,2021.178,0.022798992,0.022798992
Albania,2021.179,0.022798992,0.022798992
Albania,2021.180,0.022798992,0.022798992
Albania,2021.181,0.022798992,0.022798992
Albania,2021.182,0.022798992,0.022798992
Albania,2021.183,0.022798992,0.022798992
Albania,2021.184,0.022798992,0.022798992
Albania,2021.185,0.022798992,0.022798992
Albania,2021.186,0.022798992,0.022798992
Albania,2021.187,0.022798992,0.022798992
Albania,2021.188,0.022798992,0.022798992
Albania,2021.189,0.022798992,0.022798992
Albania,2021.190,0.022798992,0.022798992
Albania,2021.191,0.022798992,0.022798992
Albania,2021.192,0.022798992,0.022798992
Albania,2021.193,0.022798992,0.022798992
Albania,2021.194,0.022798992,0.022798992
Albania,2021.195,0.022798992,0.022798992
Albania,2021.196,0.022798992,0.022798992
Albania,2021.197,0.022798992,0.022798992
Albania,2021.198,0.022798992,0.022798992
Albania,2021.199,0.022798992,0.022798992
Albania,2021.200,0.022798992,0.022798992
Albania,2021.201,0.022798992,0.022798992
Albania,2021.202,0.022798992,0.022798992
Albania,2021.203,0.022798992,0.022798992
Albania,2021.204,0.022798992,0.022798992
Albania,2021.205,0.022798992,0.022798992
Albania,2021.206,0.022798992,0.022798992
Albania,2021.207,0.022798992,0.022798992
Albania,2021.208,0.022798992,0.022798992
Albania,2021.209,0.022798992,0.022798992
Albania,2021.210,0.022798992,0.022798992
Albania,2021.211,0.022798992,0.022798992
Albania,2021.212,0.022798992,0.022798992
Albania,2021.213,0.022798992,0.022798992
Albania,2021.214,0.022798992,0.022798992
Albania,2021.215,0.022798992,0.022798992
Albania,2021.216,0.022798992,0.022798992
Albania,2021.217,0.022798992,0.022798992
Albania,2021.218,0.022798992,0.022798992
Albania,2021.219,0.022798992,0.022798992
Albania,2021.220,0.022798992,0.022798992
Albania,2021.221,0.022798992,0.022798992
Albania,2021.222,0.022798992,0.022798992
Albania,2021.223,0.022798992,0.022798992
Albania,2021.224,0.022798992,0.022798992
Albania,2021.225,0.022798992,0.022798992
Albania,2021.226,0.022798992,0.022798992
Albania,2021.227,0.022798992,0.022798992
Albania,2021.228,0.022798992,0.022798992
Albania,2021.229,0.022798992,0.022798992
Albania,2021.230,6.320576804,0.022798992
Albania,2021.231,6.541083088,6.320576804
Albania,2021.232,6.715643311,6.541083088
Albania,2021.233,7.127173823,6.715643311
Albania,2021.234,7.127173823,7.127173823
Albania,2021.235,7.127173823,7.127173823
Albania,2021.236,7.765684836,7.127173823
Albania,2021.237,7.962452322,7.765684836
Albania,2021.238,8.159219808,7.962452322
Albania,2021.239,8.272379386,8.159219808
Albania,2021.240,8.342586359,8.272379386
Albania,2021.241,8.342586359,8.342586359
Albania,2021.242,8.485262801,8.342586359
Albania,2021.243,8.698355061,8.485262801
Albania,2021.244,8.698355061,8.698355061
Albania,2021.245,9.370107354,8.698355061
Albania,2021.246,9.65058717,9.370107354
Albania,2021.247,9.65058717,9.65058717
Albania,2021.248,9.65058717,9.65058717
Albania,2021.249,9.991249364,9.65058717
Albania,2021.250,10.10580125,9.991249364
Albania,2021.251,10.20782239,10.10580125
Albania,2021.252,10.20782239,10.20782239
Albania,2021.253,10.34729653,10.20782239
Albania,2021.254,10.34729653,10.34729653
Albania,2021.255,10.34729653,10.34729653
Albania,2021.256,10.65468263,10.34729653
Albania,2021.257,10.80205811,10.65468263
Albania,2021.258,10.98371908,10.80205811
Albania,2021.259,11.15695662,10.98371908
Albania,2021.260,11.29911094,11.15695662
Albania,2021.261,11.4359049,11.29911094
Albania,2021.262,11.52643952,11.4359049
Albania,2021.263,11.56215214,11.52643952
Albania,2021.264,11.65258234,11.56215214
Albania,2021.265,11.85464059,11.65258234
Albania,2021.266,12.00671509,11.85464059
Albania,2021.267,12.23324309,12.00671509
Albania,2021.268,12.23324309,12.23324309
Albania,2021.269,12.23324309,12.23324309
Albania,2021.270,12.70575655,12.23324309
Albania,2021.271,12.89197733,12.70575655
Albania,2021.272,13.07475215,12.89197733
Albania,2021.273,13.24948641,13.07475215
Albania,2021.274,13.43114739,13.24948641
Albania,2021.275,13.43114739,13.43114739
Albania,2021.276,13.43114739,13.43114739
Albania,2021.277,13.43114739,13.43114739
Albania,2021.278,13.78865647,13.43114739
Albania,2021.279,13.89680376,13.78865647
Albania,2021.280,14.04501461,13.89680376
Albania,2021.281,14.18069472,14.04501461
Albania,2021.282,14.34585688,14.18069472
Albania,2021.283,14.34585688,14.34585688
Albania,2021.284,14.50750348,14.34585688
Albania,2021.285,14.61551153,14.50750348
Albania,2021.286,14.72912361,14.61551153
Albania,2021.287,14.83191051,14.72912361
Albania,2021.288,14.93911799,14.83191051
Albania,2021.289,15.02721608,14.93911799
Albania,2021.290,15.11242514,15.02721608
Albania,2021.291,15.1387397,15.11242514
Albania,2021.292,15.27212251,15.1387397
Albania,2021.293,15.4255197,15.27212251
Albania,2021.294,15.62270487,15.4255197
Albania,2021.295,15.8420277,15.62270487
Albania,2021.296,16.034305,15.8420277
Albania,2021.297,16.20065062,16.034305
Albania,2021.298,16.25185264,16.20065062
Albania,2021.299,16.25185264,16.25185264
Albania,2021.300,16.46003702,16.25185264
Albania,2021.301,16.66801256,16.46003702
Albania,2021.302,16.8919648,16.66801256
Albania,2021.303,16.8919648,16.8919648
Albania,2021.304,16.8919648,16.8919648
Albania,2021.305,17.35939635,16.8919648
Albania,2021.306,17.35939635,17.35939635
Albania,2021.307,17.35939635,17.35939635
Albania,2021.308,17.35939635,17.35939635
Albania,2021.309,18.06560819,17.35939635
Albania,2021.310,18.28148506,18.06560819
Albania,2021.311,18.40341616,18.28148506
Albania,2021.312,18.45924758,18.40341616
Albania,2021.313,18.61591669,18.45924758
Albania,2021.314,18.74696739,18.61591669
Albania,2021.315,18.85309582,18.74696739
Albania,2021.316,18.97140693,18.85309582
Albania,2021.317,18.97140693,18.97140693
Albania,2021.318,18.97140693,18.97140693
Albania,2021.319,19.2653921,18.97140693
Albania,2021.320,19.2653921,19.2653921
Albania,2021.321,19.49251184,19.2653921
Albania,2021.322,19.49251184,19.49251184
Albania,2021.323,19.49251184,19.49251184
Albania,2021.324,19.751759,19.49251184
Albania,2021.325,19.751759,19.751759
Albania,2021.326,19.84845458,19.751759
Albania,2021.327,19.93836266,19.84845458
Albania,2021.328,20.02628672,19.93836266
Albania,2021.329,20.02628672,20.02628672
Albania,2021.330,20.23165168,20.02628672
Albania,2021.331,20.23165168,20.23165168
Albania,2021.332,20.45382873,20.23165168
Albania,2021.333,20.51049554,20.45382873
Albania,2021.334,20.6774677,20.51049554
Albania,2021.335,20.84799024,20.6774677
Albania,2021.336,20.99801109,20.84799024
Albania,2021.337,21.18179534,20.99801109
Albania,2021.338,21.4213762,21.18179534
Albania,2021.339,21.4213762,21.4213762
Albania,2021.340,21.78292296,21.4213762
Albania,2021.341,22.06378566,21.78292296
Albania,2021.342,22.34370856,22.06378566
Albania,2021.343,22.57751135,22.34370856
Albania,2021.344,22.81966798,22.57751135
Albania,2021.345,22.81966798,22.81966798
Albania,2021.346,22.81966798,22.81966798
Albania,2021.347,22.81966798,22.81966798
Albania,2021.348,23.45863149,22.81966798
Albania,2021.349,23.7217423,23.45863149
Albania,2021.350,23.94256185,23.7217423
Albania,2021.351,24.13633589,23.94256185
Albania,2021.352,24.31650014,24.13633589
Albania,2021.353,24.46394522,24.31650014
Albania,2021.354,24.52635529,24.46394522
Albania,2021.355,24.69054284,24.52635529
Albania,2021.356,24.83582985,24.69054284
Albania,2021.357,24.97112708,24.83582985
Albania,2021.358,25.11766717,24.97112708
Albania,2021.359,25.26469456,25.11766717
Albania,2021.360,25.26469456,25.26469456
Albania,2021.361,25.4644555,25.26469456
Albania,2021.362,25.63908534,25.4644555
Albania,2021.363,25.82095516,25.63908534
Albania,2021.364,26.01664361,25.82095516
Albania,2021.365,26.24564296,26.01664361
Albania,2021.366,26.48720785,26.24564296
Albania,2021.367,26.48720785,26.48720785
Albania,2021.368,26.48720785,26.48720785
Albania,2021.369,27.01586601,26.48720785
Albania,2021.370,27.23967902,27.01586601
Albania,2021.371,27.44713244,27.23967902
Albania,2021.372,27.66781277,27.44713244
Albania,2021.373,27.86534602,27.66781277
Albania,2021.374,28.03475471,27.86534602
Albania,2021.375,28.03475471,28.03475471
Albania,2021.376,28.25560907,28.03475471
Albania,2021.377,28.41899605,28.25560907
Albania,2021.378,28.57517785,28.41899605
Albania,2021.379,28.72011679,28.57517785
Albania,2021.380,28.85342998,28.72011679
Albania,2021.381,28.99718546,28.85342998
Albania,2021.382,28.99718546,28.99718546
Albania,2021.383,29.04588132,28.99718546
Albania,2021.384,29.31901673,29.04588132
Albania,2021.385,29.44296667,29.31901673
Albania,2021.386,29.44296667,29.44296667
Albania,2021.387,29.44296667,29.44296667
Albania,2021.388,29.44296667,29.44296667
Albania,2021.389,29.83712818,29.44296667
Albania,2021.390,29.94130739,29.83712818
Albania,2021.391,30.04990717,29.94130739
Albania,2021.392,30.15039677,30.04990717
Albania,2021.393,30.24657023,30.15039677
Albania,2021.394,30.33470313,30.24657023
Albania,2021.395,30.33470313,30.33470313
Albania,2021.396,30.48357533,30.33470313
Albania,2021.397,30.57494533,30.48357533
Albania,2021.398,30.57494533,30.57494533
Albania,2021.399,30.74581595,30.57494533
Albania,2021.400,30.82608233,30.74581595
Albania,2021.401,30.90446909,30.82608233
Albania,2021.402,30.90446909,30.90446909
Albania,2021.403,30.90446909,30.90446909
Albania,2021.404,31.03819997,30.90446909
Albania,2021.405,31.03819997,31.03819997
Albania,2021.406,31.2789991,31.03819997
Albania,2021.407,31.2789991,31.2789991
Albania,2021.408,31.2789991,31.2789991
Albania,2021.409,31.49595501,31.2789991
Albania,2021.410,31.53138917,31.49595501
Albania,2021.411,31.53138917,31.53138917
Albania,2021.412,31.70434824,31.53138917
Albania,2021.413,31.79759786,31.70434824
Albania,2021.414,31.89881842,31.79759786
Albania,2021.415,31.89881842,31.89881842
Albania,2021.416,31.89881842,31.89881842
Albania,2021.417,32.16899518,31.89881842
Albania,2021.418,32.16899518,32.16899518
Albania,2021.419,32.38943185,32.16899518
Albania,2021.420,32.4974399,32.38943185
Albania,2021.421,32.59869527,32.4974399
Albania,2021.422,32.59869527,32.59869527
Albania,2021.423,32.59869527,32.59869527
Albania,2021.424,32.82021098,32.59869527
Albania,2021.425,32.82021098,32.82021098
Albania,2021.426,32.82021098,32.82021098
Albania,2021.427,33.11496192,32.82021098
Albania,2021.428,33.18868446,33.11496192
Albania,2021.429,33.18868446,33.18868446
Albania,2021.430,33.18868446,33.18868446
Albania,2021.431,33.39982749,33.18868446
Albania,2021.432,33.39982749,33.39982749
Albania,2021.433,33.45057701,33.39982749
Albania,2021.434,33.62290954,33.45057701
Albania,2021.435,33.62290954,33.62290954
Albania,2021.436,33.83210335,33.62290954
Albania,2021.437,33.83210335,33.83210335
Albania,2021.438,33.95737598,33.83210335
Albania,2021.439,34.05344501,33.95737598
Albania,2021.440,34.15219424,34.05344501
Albania,2021.441,34.20398798,34.15219424
Albania,2021.442,34.20398798,34.20398798
Albania,2021.443,34.20398798,34.20398798
Albania,2021.444,34.20398798,34.20398798
Albania,2021.445,34.54144787,34.20398798
Albania,2021.446,34.65098746,34.54144787
Albania,2021.447,34.7493538,34.65098746
Albania,2021.448,34.84900802,34.7493538
Albania,2021.449,34.84900802,34.84900802
Albania,2021.450,34.84900802,34.84900802
Albania,2021.451,35.10226827,34.84900802
Albania,2021.452,35.10226827,35.10226827
Albania,2021.453,35.10226827,35.10226827
Albania,2021.454,35.28817578,35.10226827
Albania,2021.455,35.28817578,35.28817578
Albania,2021.456,35.45326833,35.28817578
Albania,2021.457,35.45326833,35.45326833
Albania,2021.458,35.45326833,35.45326833
Albania,2021.459,35.45326833,35.45326833
Albania,2021.460,35.45326833,35.45326833
Albania,2021.461,35.89125264,35.45326833
Albania,2021.462,35.89125264,35.89125264
Albania,2021.463,35.89125264,35.89125264
Albania,2021.464,35.89125264,35.89125264
Albania,2022,35.89125264,35.89125264
Andorra,2021.100,0,0
Andorra,2021.101,0,0
Andorra,2021.102,0,0
Andorra,2021.103,0,0
Andorra,2021.104,0,0
Andorra,2021.105,0,0
Andorra,2021.106,0,0
Andorra,2021.107,0,0
Andorra,2021.108,0,0
Andorra,2021.109,0,0
Andorra,2021.110,0,0
Andorra,2021.111,0,0
Andorra,2021.112,0,0
Andorra,2021.113,0,0
Andorra,2021.114,0,0
Andorra,2021.115,0,0
Andorra,2021.116,0,0
Andorra,2021.117,0,0
Andorra,2021.118,0,0
Andorra,2021.119,0,0
Andorra,2021.120,0,0
Andorra,2021.121,0,0
Andorra,2021.122,0,0
Andorra,2021.123,0,0
Andorra,2021.124,0,0
Andorra,2021.125,0,0
Andorra,2021.126,0,0
Andorra,2021.127,0,0
Andorra,2021.128,0,0
Andorra,2021.129,0,0
Andorra,2021.130,0,0
Andorra,2021.131,0,0
Andorra,2021.132,0,0
Andorra,2021.133,0,0
Andorra,2021.134,0,0
Andorra,2021.135,0,0
Andorra,2021.136,0,0
Andorra,2021.137,0,0
Andorra,2021.138,0,0
Andorra,2021.139,0,0
Andorra,2021.140,0,0
Andorra,2021.141,0,0
Andorra,2021.142,0,0
Andorra,2021.143,0,0
Andorra,2021.144,0,0
Andorra,2021.145,0,0
Andorra,2021.146,0,0
Andorra,2021.147,0,0
Andorra,2021.148,0,0
Andorra,2021.149,0,0
Andorra,2021.150,0,0
Andorra,2021.151,0,0
Andorra,2021.152,0,0
Andorra,2021.153,0,0
Andorra,2021.154,0,0
Andorra,2021.155,0,0
Andorra,2021.156,0,0
Andorra,2021.157,0,0
Andorra,2021.158,0,0
Andorra,2021.159,0,0
Andorra,2021.160,0,0
Andorra,2021.161,0,0
Andorra,2021.162,0,0
Andorra,2021.163,0,0
Andorra,2021.164,0,0
Andorra,2021.165,0,0
Andorra,2021.166,1.515112341,0
Andorra,2021.167,1.515112341,1.515112341
Andorra,2021.168,1.634046074,1.515112341
Andorra,2021.169,1.634046074,1.634046074
Andorra,2021.170,1.634046074,1.634046074
Andorra,2021.171,1.634046074,1.634046074
Andorra,2021.172,1.634046074,1.634046074
Andorra,2021.173,1.635338832,1.634046074
Andorra,2021.174,1.635338832,1.635338832
Andorra,2021.175,1.635338832,1.635338832
Andorra,2021.176,1.635338832,1.635338832
Andorra,2021.177,1.635338832,1.635338832
Andorra,2021.178,1.635338832,1.635338832
Andorra,2021.179,1.635338832,1.635338832
Andorra,2021.180,1.635338832,1.635338832
Andorra,2021.181,1.635338832,1.635338832
Andorra,2021.182,1.635338832,1.635338832
Andorra,2021.183,1.635338832,1.635338832
Andorra,2021.184,1.635338832,1.635338832
Andorra,2021.185,1.635338832,1.635338832
Andorra,2021.186,1.635338832,1.635338832
Andorra,2021.187,1.635338832,1.635338832
Andorra,2021.188,1.635338832,1.635338832
Andorra,2021.189,1.635338832,1.635338832
Andorra,2021.190,1.635338832,1.635338832
Andorra,2021.191,1.635338832,1.635338832
Andorra,2021.192,1.635338832,1.635338832
Andorra,2021.193,1.635338832,1.635338832
Andorra,2021.194,5.796726737,1.635338832
Andorra,2021.195,5.796726737,5.796726737
Andorra,2021.196,5.796726737,5.796726737
Andorra,2021.197,5.796726737,5.796726737
Andorra,2021.198,5.796726737,5.796726737
Andorra,2021.199,5.796726737,5.796726737
Andorra,2021.200,5.796726737,5.796726737
Andorra,2021.201,5.796726737,5.796726737
Andorra,2021.202,5.796726737,5.796726737
Andorra,2021.203,5.796726737,5.796726737
Andorra,2021.204,5.796726737,5.796726737
Andorra,2021.205,5.796726737,5.796726737
Andorra,2021.206,5.796726737,5.796726737
Andorra,2021.207,5.796726737,5.796726737
Andorra,2021.208,6.051400057,5.796726737
Andorra,2021.209,6.051400057,6.051400057
Andorra,2021.210,6.051400057,6.051400057
Andorra,2021.211,6.051400057,6.051400057
Andorra,2021.212,6.051400057,6.051400057
Andorra,2021.213,6.051400057,6.051400057
Andorra,2021.214,6.051400057,6.051400057
Andorra,2021.215,6.051400057,6.051400057
Andorra,2021.216,6.051400057,6.051400057
Andorra,2021.217,6.051400057,6.051400057
Andorra,2021.218,6.051400057,6.051400057
Andorra,2021.219,6.051400057,6.051400057
Andorra,2021.220,6.051400057,6.051400057
Andorra,2021.221,6.051400057,6.051400057
Andorra,2021.222,6.0746697,6.051400057
Andorra,2021.223,6.0746697,6.0746697
Andorra,2021.224,6.0746697,6.0746697
Andorra,2021.225,6.0746697,6.0746697
Andorra,2021.226,6.0746697,6.0746697
Andorra,2021.227,6.0746697,6.0746697
Andorra,2021.228,6.0746697,6.0746697
Andorra,2021.229,6.078547974,6.0746697
Andorra,2021.230,6.078547974,6.078547974
Andorra,2021.231,6.078547974,6.078547974
Andorra,2021.232,6.078547974,6.078547974
Andorra,2021.233,6.078547974,6.078547974
Andorra,2021.234,6.078547974,6.078547974
Andorra,2021.235,6.078547974,6.078547974
Andorra,2021.236,6.08113349,6.078547974
Andorra,2021.237,6.08113349,6.08113349
Andorra,2021.238,6.08113349,6.08113349
Andorra,2021.239,6.08113349,6.08113349
Andorra,2021.240,6.08113349,6.08113349
Andorra,2021.241,6.08113349,6.08113349
Andorra,2021.242,6.08113349,6.08113349
Andorra,2021.243,6.08113349,6.08113349
Andorra,2021.244,6.08113349,6.08113349
Andorra,2021.245,6.08113349,6.08113349
Andorra,2021.246,6.08113349,6.08113349
Andorra,2021.247,6.08113349,6.08113349
Andorra,2021.248,6.08113349,6.08113349
Andorra,2021.249,6.08113349,6.08113349
Andorra,2021.250,10.73376942,6.08113349
Andorra,2021.251,10.73376942,10.73376942
Andorra,2021.252,10.73376942,10.73376942
Andorra,2021.253,10.73376942,10.73376942
Andorra,2021.254,10.73376942,10.73376942
Andorra,2021.255,10.73376942,10.73376942
Andorra,2021.256,10.73376942,10.73376942
Andorra,2021.257,14.14018667,10.73376942
Andorra,2021.258,14.14018667,14.14018667
Andorra,2021.259,14.14018667,14.14018667
Andorra,2021.260,14.14018667,14.14018667
Andorra,2021.261,14.14018667,14.14018667
Andorra,2021.262,14.14018667,14.14018667
Andorra,2021.263,14.14018667,14.14018667
Andorra,2021.264,21.22191483,14.14018667
Andorra,2021.265,21.22191483,21.22191483
Andorra,2021.266,21.22191483,21.22191483
Andorra,2021.267,21.22191483,21.22191483
Andorra,2021.268,21.22191483,21.22191483
Andorra,2021.269,21.22191483,21.22191483
Andorra,2021.270,21.22191483,21.22191483
Andorra,2021.271,31.79926054,21.22191483
Andorra,2021.272,31.79926054,31.79926054
Andorra,2021.273,31.79926054,31.79926054
Andorra,2021.274,31.79926054,31.79926054
Andorra,2021.275,31.79926054,31.79926054
Andorra,2021.276,31.79926054,31.79926054
Andorra,2021.277,31.79926054,31.79926054
Andorra,2021.278,34.40416785,31.79926054
Andorra,2021.279,34.40416785,34.40416785
Andorra,2021.280,34.40416785,34.40416785
Andorra,2021.281,34.40416785,34.40416785
Andorra,2021.282,34.40416785,34.40416785
Andorra,2021.283,34.40416785,34.40416785
Andorra,2021.284,34.40416785,34.40416785
Andorra,2021.285,34.40416785,34.40416785
Andorra,2021.286,34.40416785,34.40416785
Andorra,2021.287,34.40416785,34.40416785
Andorra,2021.288,34.40416785,34.40416785
Andorra,2021.289,34.40416785,34.40416785
Andorra,2021.290,34.40416785,34.40416785
Andorra,2021.291,34.40416785,34.40416785
Andorra,2021.292,34.91739277,34.40416785
Andorra,2021.293,34.91739277,34.91739277
Andorra,2021.294,34.91739277,34.91739277
Andorra,2021.295,34.91739277,34.91739277
Andorra,2021.296,34.91739277,34.91739277
Andorra,2021.297,34.91739277,34.91739277
Andorra,2021.298,34.91739277,34.91739277
Andorra,2021.299,43.82966621,34.91739277
Andorra,2021.300,43.82966621,43.82966621
Andorra,2021.301,43.82966621,43.82966621
Andorra,2021.302,43.82966621,43.82966621
Andorra,2021.303,43.82966621,43.82966621
Andorra,2021.304,43.82966621,43.82966621
Andorra,2021.305,43.82966621,43.82966621
Andorra,2021.306,43.82966621,43.82966621
Andorra,2021.307,43.82966621,43.82966621
Andorra,2021.308,43.82966621,43.82966621
Andorra,2021.309,43.82966621,43.82966621
Andorra,2021.310,43.82966621,43.82966621
Andorra,2021.311,43.82966621,43.82966621
Andorra,2021.312,45.98727926,43.82966621
Andorra,2021.313,45.98727926,45.98727926
Andorra,2021.314,45.98727926,45.98727926
Andorra,2021.315,45.98727926,45.98727926
Andorra,2021.316,45.98727926,45.98727926
Andorra,2021.317,45.98727926,45.98727926
Andorra,2021.318,45.98727926,45.98727926
Andorra,2021.319,45.98727926,45.98727926
Andorra,2021.320,45.98727926,45.98727926
Andorra,2021.321,45.98727926,45.98727926
Andorra,2021.322,45.98727926,45.98727926
Andorra,2021.323,45.98727926,45.98727926
Andorra,2021.324,45.98727926,45.98727926
Andorra,2021.325,45.98727926,45.98727926
Andorra,2021.326,52.5066577,45.98727926
Andorra,2021.327,52.5066577,52.5066577
Andorra,2021.328,52.5066577,52.5066577
Andorra,2021.329,52.5066577,52.5066577
Andorra,2021.330,52.5066577,52.5066577
Andorra,2021.331,52.5066577,52.5066577
Andorra,2021.332,52.5066577,52.5066577
Andorra,2021.333,52.5066577,52.5066577
Andorra,2021.334,52.5066577,52.5066577
Andorra,2021.335,52.5066577,52.5066577
Andorra,2021.336,52.5066577,52.5066577
Andorra,2021.337,52.5066577,52.5066577
Andorra,2021.338,52.5066577,52.5066577
Andorra,2021.339,52.5066577,52.5066577
Andorra,2021.340,55.59893477,52.5066577
Andorra,2021.341,55.59893477,55.59893477
Andorra,2021.342,55.59893477,55.59893477
Andorra,2021.343,55.59893477,55.59893477
Andorra,2021.344,55.59893477,55.59893477
Andorra,2021.345,55.59893477,55.59893477
Andorra,2021.346,55.59893477,55.59893477
Andorra,2021.347,55.59893477,55.59893477
Andorra,2021.348,55.59893477,55.59893477
Andorra,2021.349,55.59893477,55.59893477
Andorra,2021.350,55.59893477,55.59893477
Andorra,2021.351,55.59893477,55.59893477
Andorra,2021.352,55.59893477,55.59893477
Andorra,2021.353,55.59893477,55.59893477
Andorra,2021.354,55.59893477,55.59893477
Andorra,2021.355,55.59893477,55.59893477
Andorra,2021.356,55.59893477,55.59893477
Andorra,2021.357,55.59893477,55.59893477
Andorra,2021.358,55.59893477,55.59893477
Andorra,2021.359,55.59893477,55.59893477
Andorra,2021.360,55.59893477,55.59893477
Andorra,2021.361,55.59893477,55.59893477
Andorra,2021.362,55.59893477,55.59893477
Andorra,2021.363,55.59893477,55.59893477
Andorra,2021.364,55.59893477,55.59893477
Andorra,2021.365,55.59893477,55.59893477
Andorra,2021.366,55.59893477,55.59893477
Andorra,2021.367,55.59893477,55.59893477
Andorra,2021.368,61.69041032,55.59893477
Andorra,2021.369,61.69041032,61.69041032
Andorra,2021.370,61.69041032,61.69041032
Andorra,2021.371,61.69041032,61.69041032
Andorra,2021.372,61.69041032,61.69041032
Andorra,2021.373,61.69041032,61.69041032
Andorra,2021.374,61.69041032,61.69041032
Andorra,2021.375,62.45184477,61.69041032
Andorra,2021.376,62.45184477,62.45184477
Andorra,2021.377,62.45184477,62.45184477
Andorra,2021.378,62.45184477,62.45184477
Andorra,2021.379,62.45184477,62.45184477
Andorra,2021.380,62.45184477,62.45184477
Andorra,2021.381,62.45184477,62.45184477
Andorra,2021.382,62.45184477,62.45184477
Andorra,2021.383,62.45184477,62.45184477
Andorra,2021.384,62.45184477,62.45184477
Andorra,2021.385,62.45184477,62.45184477
Andorra,2021.386,62.45184477,62.45184477
Andorra,2021.387,62.45184477,62.45184477
Andorra,2021.388,62.45184477,62.45184477
Andorra,2021.389,62.45184477,62.45184477
Andorra,2021.390,62.45184477,62.45184477
Andorra,2021.391,62.45184477,62.45184477
Andorra,2021.392,62.45184477,62.45184477
Andorra,2021.393,62.45184477,62.45184477
Andorra,2021.394,62.45184477,62.45184477
Andorra,2021.395,62.45184477,62.45184477
Andorra,2021.396,62.45184477,62.45184477
Andorra,2021.397,62.45184477,62.45184477
Andorra,2021.398,62.45184477,62.45184477
Andorra,2021.399,62.45184477,62.45184477
Andorra,2021.400,62.45184477,62.45184477
Andorra,2021.401,62.45184477,62.45184477
Andorra,2021.402,62.45184477,62.45184477
Andorra,2021.403,64.03676604,62.45184477
Andorra,2021.404,64.03676604,64.03676604
Andorra,2021.405,64.03676604,64.03676604
Andorra,2021.406,64.03676604,64.03676604
Andorra,2021.407,64.03676604,64.03676604
Andorra,2021.408,64.03676604,64.03676604
Andorra,2021.409,64.03676604,64.03676604
Andorra,2021.410,64.03676604,64.03676604
Andorra,2021.411,64.03676604,64.03676604
Andorra,2021.412,64.03676604,64.03676604
Andorra,2021.413,64.03676604,64.03676604
Andorra,2021.414,64.03676604,64.03676604
Andorra,2021.415,64.03676604,64.03676604
Andorra,2021.416,64.03676604,64.03676604
Andorra,2021.417,64.03676604,64.03676604
Andorra,2021.418,64.03676604,64.03676604
Andorra,2021.419,64.03676604,64.03676604
Andorra,2021.420,64.03676604,64.03676604
Andorra,2021.421,64.03676604,64.03676604
